Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
83229;13/08/1980;1200;0;;22.5;;;;;
83229;14/08/1980;0000;;26.6;;10;3.6;72.5;2.6;
83229;14/08/1980;1200;2.4;;21.1;;;;;
83229;15/08/1980;0000;;26.4;;5.8;5.1;75.25;2.133333;
83229;15/08/1980;1200;0;;22;;;;;
83229;16/08/1980;0000;;24.2;;1;3;89;1.9;
83229;16/08/1980;1200;2.7;;20.5;;;;;
83229;17/08/1980;0000;;26.3;;9.5;1.5;78.75;1.733333;
83229;17/08/1980;1200;1.3;;21.9;;;;;
83229;18/08/1980;0000;;27.2;;8.3;2.6;82.75;2.3;
83229;18/08/1980;1200;0;;21.8;;;;;
83229;19/08/1980;0000;;27.1;;10;3.3;75;2.033333;
83229;19/08/1980;1200;0;;22.1;;;;;
83229;20/08/1980;0000;;25.7;;2.5;3.1;79.75;2.633333;
83229;20/08/1980;1200;21;;23;;;;;
83229;21/08/1980;0000;;27.3;;10.4;2.9;78.75;1.733333;
83229;21/08/1980;1200;3.2;;21.3;;;;;
83229;22/08/1980;0000;;27.7;;10.1;3.4;76;2.533333;
83229;22/08/1980;1200;0;;22.1;;;;;
83229;23/08/1980;0000;;27.8;;10.2;3.8;78;2.133333;
83229;23/08/1980;1200;0;;21.6;;;;;
83229;24/08/1980;0000;;27.5;;9.7;3.3;72.5;2.766667;
83229;24/08/1980;1200;0;;22.1;;;;;
83229;25/08/1980;0000;;27;;8.6;4;72.75;2.333333;
83229;25/08/1980;1200;0;;21.6;;;;;
83229;26/08/1980;0000;;26.8;;8.4;4;80.25;2.633333;
83229;26/08/1980;1200;0;;21.8;;;;;
83229;27/08/1980;0000;;28;;9.4;3.3;71.25;3.066667;
83229;27/08/1980;1200;0;;22.7;;;;;
83229;28/08/1980;0000;;27.2;;9.1;5.3;72.25;4.4;
83229;28/08/1980;1200;0;;23.5;;;;;
83229;29/08/1980;0000;;24.2;;0;4;96.25;6.633333;
83229;29/08/1980;1200;24.1;;20.8;;;;;
83229;30/08/1980;0000;;24.9;;1.8;0.9;91;1.9;
83229;30/08/1980;1200;52.7;;20;;;;;
83229;31/08/1980;0000;;23.4;;1.7;1.5;88.5;2.466667;
83229;31/08/1980;1200;18;;20.4;;;;;
83229;01/09/1980;0000;;26.1;;9.9;1.8;79.25;2.433333;
83229;01/09/1980;1200;10.5;;20.3;;;;;
83229;02/09/1980;0000;;26.8;;9.4;3.5;73.75;2;
83229;02/09/1980;1200;0;;22;;;;;
83229;03/09/1980;0000;;27.2;;10.4;3.5;73.75;1.733333;
83229;03/09/1980;1200;0;;21.2;;;;;
83229;04/09/1980;0000;;27.1;;7.2;3;79.75;1.966667;
83229;04/09/1980;1200;0;;21.3;;;;;
83229;05/09/1980;0000;;27.5;;8.7;2.5;81;1.766667;
83229;05/09/1980;1200;0;;21.9;;;;;
83229;06/09/1980;0000;;27.6;;6.3;3;84;1.8;
83229;06/09/1980;1200;0;;23.4;;;;;
83229;07/09/1980;0000;;27.5;;1.4;2.5;83.75;1.633333;
83229;07/09/1980;1200;0.3;;23.4;;;;;
83229;08/09/1980;0000;;27.5;;6.2;2.5;82.5;2.4;
83229;08/09/1980;1200;1.7;;21.4;;;;;
83229;09/09/1980;0000;;25.8;;1.5;3.4;89.25;2.966667;
83229;09/09/1980;1200;7.8;;21.4;;;;;
83229;10/09/1980;0000;;27;;7.7;1.8;76.5;1.933333;
83229;10/09/1980;1200;43.5;;20.8;;;;;
83229;11/09/1980;0000;;27.2;;6.2;3.2;74.5;2.633333;
83229;11/09/1980;1200;2.4;;20.8;;;;;
83229;12/09/1980;0000;;26.8;;7.3;4.6;71;4.1;
83229;12/09/1980;1200;1.9;;22.2;;;;;
83229;13/09/1980;0000;;27.1;;9.9;4.7;72.5;3.966667;
83229;13/09/1980;1200;1;;21.8;;;;;
83229;14/09/1980;0000;;26.2;;7.6;4.7;80;2.5;
83229;14/09/1980;1200;0.2;;22;;;;;
83229;15/09/1980;0000;;26.9;;5.9;3.5;90;2.033333;
83229;15/09/1980;1200;7.4;;22;;;;;
83229;16/09/1980;0000;;26.9;;3.1;1.5;88.5;1.966667;
83229;16/09/1980;1200;5.2;;21.7;;;;;
83229;17/09/1980;0000;;28.3;;7.9;1.5;87.25;2;
83229;17/09/1980;1200;0.9;;22.4;;;;;
83229;18/09/1980;0000;;27.4;;9.1;2.9;77.5;2.3;
83229;18/09/1980;1200;0.2;;23.2;;;;;
83229;19/09/1980;0000;;27.5;;7.6;3.4;75;2.233333;
83229;19/09/1980;1200;0.4;;23;;;;;
83229;20/09/1980;0000;;26.1;;7.7;2.6;87;1.9;
83229;20/09/1980;1200;0;;21.8;;;;;
83229;21/09/1980;0000;;28.1;;6.7;2.3;83.25;2;
83229;21/09/1980;1200;0.9;;22.4;;;;;
83229;22/09/1980;0000;;28.9;;9;2.7;83.5;3.033333;
83229;22/09/1980;1200;0;;22.4;;;;;
83229;23/09/1980;0000;;27.3;;0.4;2.6;91.25;1.733333;
83229;23/09/1980;1200;0.5;;23.4;;;;;
83229;24/09/1980;0000;;23.8;;0;0.8;89.25;1.866667;
83229;24/09/1980;1200;31.1;;21.4;;;;;
83229;25/09/1980;0000;;26.6;;1.4;0.7;92.25;1.966667;
83229;25/09/1980;1200;25;;22.2;;;;;
83229;26/09/1980;0000;;27;;0.7;1.2;87;3.166667;
83229;26/09/1980;1200;0.4;;22.2;;;;;
83229;27/09/1980;0000;;24.6;;0;2.7;80.5;3.633333;
83229;27/09/1980;1200;7;;21.6;;;;;
83229;28/09/1980;0000;;26.1;;2.9;1.4;68.75;3.3;
83229;28/09/1980;1200;9;;21.8;;;;;
83229;29/09/1980;0000;;25.9;;0.1;8.9;69;1.966667;
83229;29/09/1980;1200;0;;22.8;;;;;
83229;30/09/1980;0000;;26.9;;3.2;2.8;73;3.666667;
83229;30/09/1980;1200;0;;22.9;;;;;
83229;01/10/1980;0000;;26.4;;9.2;4.7;75.75;3.633333;
83229;01/10/1980;1200;0;;23;;;;;
83229;02/10/1980;0000;;26.2;;6.6;6;78.25;5.233333;
83229;02/10/1980;1200;0.5;;21.8;;;;;
83229;03/10/1980;0000;;26.2;;4.8;6;74.5;3.733333;
83229;03/10/1980;1200;1.3;;20.6;;;;;
83229;04/10/1980;0000;;26;;9;3.8;81.25;2.466667;
83229;04/10/1980;1200;2.8;;20.6;;;;;
83229;05/10/1980;0000;;27.3;;3.8;2.6;83;2.433333;
83229;05/10/1980;1200;14.4;;21.8;;;;;
83229;06/10/1980;0000;;27.5;;9.3;2.1;77.5;2.466667;
83229;06/10/1980;1200;10.4;;22.1;;;;;
83229;07/10/1980;0000;;27.3;;9.2;4;76;2.733333;
83229;07/10/1980;1200;0;;23.6;;;;;
83229;08/10/1980;0000;;27.8;;8.9;4;75.75;2.866667;
83229;08/10/1980;1200;0.9;;23.8;;;;;
83229;09/10/1980;0000;;27.8;;9.3;3.8;75.5;1.8;
83229;09/10/1980;1200;0;;23.5;;;;;
83229;10/10/1980;0000;;28.3;;7.7;3.2;81;2.5;
83229;10/10/1980;1200;0;;22.6;;;;;
83229;11/10/1980;0000;;28.6;;10.3;2.8;73.75;2.566667;
83229;11/10/1980;1200;0;;22.4;;;;;
83229;12/10/1980;0000;;28.2;;8.4;3.2;77.25;2.266667;
83229;12/10/1980;1200;0;;22.6;;;;;
83229;13/10/1980;0000;;28.2;;7.3;4;77.75;2.866667;
83229;13/10/1980;1200;0;;22.2;;;;;
83229;14/10/1980;0000;;27.6;;2.5;2.8;83;2.3;
83229;14/10/1980;1200;0;;23.6;;;;;
83229;15/10/1980;0000;;27;;0.5;2.1;90.5;3.233333;
83229;15/10/1980;1200;12.6;;23;;;;;
83229;16/10/1980;0000;;28;;3.3;1.6;81.25;2.8;
83229;16/10/1980;1200;31.2;;22.6;;;;;
83229;17/10/1980;0000;;27.6;;10.9;3.8;76.25;3.866667;
83229;17/10/1980;1200;0;;24;;;;;
83229;18/10/1980;0000;;28;;10.4;4.5;79.25;3.466667;
83229;18/10/1980;1200;2.3;;23.2;;;;;
83229;19/10/1980;0000;;28.2;;10.1;3.7;75.75;2.7;
83229;19/10/1980;1200;0;;23.8;;;;;
83229;20/10/1980;0000;;28.2;;11.2;1.5;75.5;2.3;
83229;20/10/1980;1200;1.9;;23;;;;;
83229;21/10/1980;0000;;27.7;;9.2;6.2;70;2.633333;
83229;21/10/1980;1200;0;;22.4;;;;;
83229;22/10/1980;0000;;27.6;;11.3;3.8;71.75;2.233333;
83229;22/10/1980;1200;1.3;;21.6;;;;;
83229;23/10/1980;0000;;28.3;;10.8;4.3;75;2.7;
83229;23/10/1980;1200;0;;23;;;;;
83229;24/10/1980;0000;;26.2;;0.4;3.5;82.25;1.7;
83229;24/10/1980;1200;5.4;;21.5;;;;;
83229;25/10/1980;0000;;27.9;;10.5;3;76.5;2.633333;
83229;25/10/1980;1200;3.3;;21.7;;;;;
83229;26/10/1980;0000;;27.8;;6.5;4.2;72.75;2.733333;
83229;26/10/1980;1200;0.7;;23.2;;;;;
83229;27/10/1980;0000;;28;;11.5;4.9;70.75;2.233333;
83229;27/10/1980;1200;0;;23.3;;;;;
83229;28/10/1980;0000;;28.2;;10.8;4.1;74.75;2.766667;
83229;28/10/1980;1200;0;;22.4;;;;;
83229;29/10/1980;0000;;29.5;;9.5;3.4;75.5;2.6;
83229;29/10/1980;1200;0;;22.8;;;;;
83229;30/10/1980;0000;;29.3;;10.9;3.3;75.5;2.866667;
83229;30/10/1980;1200;0;;22.8;;;;;
83229;31/10/1980;0000;;29.2;;9.5;3.9;81.5;2.933333;
83229;31/10/1980;1200;0;;22.8;;;;;
83229;01/11/1980;0000;;29.6;;6.7;2.8;82;2.233333;
83229;01/11/1980;1200;0;;23.7;;;;;
83229;02/11/1980;0000;;25.4;;0;2.8;95;2.733333;
83229;02/11/1980;1200;32.2;;22.2;;;;;
83229;03/11/1980;0000;;24.2;;0;1.1;93.5;3.133333;
83229;03/11/1980;1200;18.8;;21.6;;;;;
83229;04/11/1980;0000;;24.8;;0.1;0.8;90.75;1.733333;
83229;04/11/1980;1200;84.2;;21.4;;;;;
83229;05/11/1980;0000;;26.8;;2.8;1.4;88.5;1.433333;
83229;05/11/1980;1200;29;;20.5;;;;;
83229;06/11/1980;0000;;27.3;;0.8;1.3;91.75;1.766667;
83229;06/11/1980;1200;17.1;;20.4;;;;;
83229;07/11/1980;0000;;27.4;;0.7;1.4;86.5;2.066667;
83229;07/11/1980;1200;16.3;;21;;;;;
83229;08/11/1980;0000;;29;;9;1.4;79.75;2.7;
83229;08/11/1980;1200;0.8;;23.8;;;;;
83229;09/11/1980;0000;;28.8;;9.8;4;79;2.466667;
83229;09/11/1980;1200;0;;24.4;;;;;
83229;10/11/1980;0000;;28.4;;10.1;2.5;78.25;2.4;
83229;10/11/1980;1200;0;;23.4;;;;;
83229;11/11/1980;0000;;28.6;;9.1;3;78.75;2.6;
83229;11/11/1980;1200;0.6;;23.3;;;;;
83229;12/11/1980;0000;;28.4;;7;3;82;2.7;
83229;12/11/1980;1200;0;;23.4;;;;;
83229;13/11/1980;0000;;28.8;;8;2.7;81;2.533333;
83229;13/11/1980;1200;7.8;;23.9;;;;;
83229;14/11/1980;0000;;29.6;;5;2.8;80.25;2.266667;
83229;14/11/1980;1200;10;;23.4;;;;;
83229;15/11/1980;0000;;26.4;;3.5;3.5;88.5;3.3;
83229;15/11/1980;1200;1.2;;22.8;;;;;
83229;16/11/1980;0000;;26.4;;3.1;2;87.5;2.633333;
83229;16/11/1980;1200;28.2;;22;;;;;
83229;17/11/1980;0000;;27.8;;11.2;2.2;80;2.033333;
83229;17/11/1980;1200;5.4;;22.7;;;;;
83229;18/11/1980;0000;;28;;11.3;2.5;80.25;3.7;
83229;18/11/1980;1200;0;;23.2;;;;;
83229;19/11/1980;0000;;27.8;;4.7;3.9;86.5;1.833333;
83229;19/11/1980;1200;0.1;;22.8;;;;;
83229;20/11/1980;0000;;28.7;;6.3;2.8;80.75;1.866667;
83229;20/11/1980;1200;3.2;;22;;;;;
83229;21/11/1980;0000;;29.2;;11;2.5;75;2.566667;
83229;21/11/1980;1200;0;;23.2;;;;;
83229;22/11/1980;0000;;29.4;;5.9;4.6;78;2.266667;
83229;22/11/1980;1200;0;;22.8;;;;;
83229;23/11/1980;0000;;29.2;;11.2;3.5;74.5;2.3;
83229;23/11/1980;1200;1.6;;22.9;;;;;
83229;24/11/1980;0000;;29.2;;8.8;3.4;77.25;2.333333;
83229;24/11/1980;1200;0;;23.2;;;;;
83229;25/11/1980;0000;;28.2;;1.1;3.6;83.25;2.266667;
83229;25/11/1980;1200;1.2;;23.8;;;;;
83229;26/11/1980;0000;;28.6;;0.1;1.7;87.75;1.9;
83229;26/11/1980;1200;6.6;;23.8;;;;;
83229;27/11/1980;0000;;25.2;;0;2.3;94;1.733333;
83229;27/11/1980;1200;7.2;;22;;;;;
83229;28/11/1980;0000;;26.8;;2.6;0.4;89.75;1.433333;
83229;28/11/1980;1200;22.3;;21.6;;;;;
83229;29/11/1980;0000;;28.6;;10.3;1.6;81.75;1.6;
83229;29/11/1980;1200;9;;22.2;;;;;
83229;30/11/1980;0000;;29.6;;6;2.6;81.5;2.933333;
83229;30/11/1980;1200;4;;22.4;;;;;
83229;01/12/1980;0000;;29.6;;10;2.9;78;2.7;
83229;01/12/1980;1200;1.5;;23.8;;;;;
83229;02/12/1980;0000;;28.6;;4.5;3.3;80.25;2.633333;
83229;02/12/1980;1200;0;;23.2;;;;;
83229;03/12/1980;0000;;28;;1.4;2.4;82.25;2.633333;
83229;03/12/1980;1200;1.2;;24.2;;;;;
83229;04/12/1980;0000;;29.1;;5.1;2.3;78.75;2.666667;
83229;04/12/1980;1200;11.2;;24.1;;;;;
83229;05/12/1980;0000;;29.4;;3.4;2.6;80.75;2.433333;
83229;05/12/1980;1200;20.6;;24.2;;;;;
83229;06/12/1980;0000;;30;;10.1;3;83.5;2.633333;
83229;06/12/1980;1200;0;;24.2;;;;;
83229;07/12/1980;0000;;29.6;;7.1;3;79.75;2.366667;
83229;07/12/1980;1200;0;;23.7;;;;;
83229;08/12/1980;0000;;30.1;;9;2.3;80.75;2.533333;
83229;08/12/1980;1200;0;;23.8;;;;;
83229;09/12/1980;0000;;30.4;;11.5;3.1;76.25;3.366667;
83229;09/12/1980;1200;0;;23.8;;;;;
83229;10/12/1980;0000;;29.6;;5;4.1;82.5;2.7;
83229;10/12/1980;1200;0;;24;;;;;
83229;11/12/1980;0000;;29.1;;3.8;2.3;83.75;2.6;
83229;11/12/1980;1200;0.2;;24;;;;;
83229;12/12/1980;0000;;29.8;;7.1;2.8;81.25;1.8;
83229;12/12/1980;1200;0;;23.8;;;;;
83229;13/12/1980;0000;;30.4;;8.7;3.2;80;1.9;
83229;13/12/1980;1200;0;;24.1;;;;;
83229;14/12/1980;0000;;29.3;;8.9;3.3;79.5;2.466667;
83229;14/12/1980;1200;0;;23.5;;;;;
83229;15/12/1980;0000;;29.8;;8.9;3;79.5;2.133333;
83229;15/12/1980;1200;0;;23.6;;;;;
83229;16/12/1980;0000;;30.8;;7.2;3.5;80;2.733333;
83229;16/12/1980;1200;0;;24.6;;;;;
83229;17/12/1980;0000;;30;;4.2;2.7;83.75;2.566667;
83229;17/12/1980;1200;;;24.6;;;;;
83229;18/12/1980;0000;;30.2;;9.2;2.9;80.5;1.933333;
83229;18/12/1980;1200;0;;24.2;;;;;
83229;19/12/1980;0000;;29.6;;2.6;3.6;82.75;2.866667;
83229;19/12/1980;1200;0;;24.2;;;;;
83229;20/12/1980;0000;;28.8;;6.2;3;80.25;2.266667;
83229;20/12/1980;1200;3.5;;23.6;;;;;
83229;21/12/1980;0000;;28.2;;11.3;2.9;80.75;1.533333;
83229;21/12/1980;1200;1.3;;23.4;;;;;
83229;22/12/1980;0000;;28.8;;0.3;3;81;2.266667;
83229;22/12/1980;1200;0;;24;;;;;
83229;23/12/1980;0000;;29.6;;6.9;2.6;81.5;2.166667;
83229;23/12/1980;1200;0;;24.6;;;;;
83229;24/12/1980;0000;;29;;8.3;2.4;79;2.066667;
83229;24/12/1980;1200;4.4;;23.8;;;;;
83229;25/12/1980;0000;;30.2;;11.4;4;75.75;1.933333;
83229;25/12/1980;1200;0;;24.2;;;;;
83229;26/12/1980;0000;;29;;9.3;3.9;81;1.466667;
83229;26/12/1980;1200;0;;24.2;;;;;
83229;27/12/1980;0000;;30;;5.3;3;79.5;1.3;
83229;27/12/1980;1200;1;;26;;;;;
83229;28/12/1980;0000;;29.8;;11.4;4;76;2.4;
83229;28/12/1980;1200;0;;24.6;;;;;
83229;29/12/1980;0000;;28.4;;1;3;86.25;1.633333;
83229;29/12/1980;1200;9.8;;22.4;;;;;
83229;30/12/1980;0000;;29.4;;7.2;2.8;80.25;1.933333;
83229;30/12/1980;1200;0;;23.2;;;;;
83229;31/12/1980;0000;;29.4;;6.6;3;78.25;2.8;
83229;31/12/1980;1200;0;;24;;;;;
83229;01/01/1981;1200;;;26.1;;;;;
83229;01/01/1986;0000;;28.8;;8.7;2.5;82.25;1.466667;
83229;02/01/1986;0000;;29.8;;5.8;2.1;81;1.133333;
83229;02/01/1986;1200;0;;;;;;;
83229;03/01/1986;0000;;31.2;;9;2.9;80.5;2.033333;
83229;03/01/1986;1200;0;;;;;;;
83229;04/01/1986;0000;;26.7;;0;4.1;93.75;1.633333;
83229;04/01/1986;1200;2.2;;;;;;;
83229;05/01/1986;0000;;29.6;;6.3;0.3;84.75;1.633333;
83229;05/01/1986;1200;16;;;;;;;
83229;06/01/1986;0000;;28.8;;6.2;1.6;88.25;1.633333;
83229;06/01/1986;1200;0;;;;;;;
83229;07/01/1986;0000;;30;;9.4;2;75.5;1.066667;
83229;07/01/1986;1200;13.4;;;;;;;
83229;08/01/1986;0000;;28.5;;8.7;3.3;80;2;
83229;08/01/1986;1200;0;;;;;;;
83229;09/01/1986;0000;;30.9;;11.4;2.9;78.75;1.533333;
83229;09/01/1986;1200;0;;;;;;;
83229;10/01/1986;0000;;29.3;;5.7;2.9;86.75;1.333333;
83229;10/01/1986;1200;0;;;;;;;
83229;11/01/1986;0000;;30.2;;11.9;4.1;80.5;1.366667;
83229;11/01/1986;1200;45.8;;;;;;;
83229;12/01/1986;0000;;29.6;;11.6;0.9;78;2.133333;
83229;12/01/1986;1200;0;;;;;;;
83229;13/01/1986;0000;;29.6;;11.6;3.2;79.25;1.2;
83229;13/01/1986;1200;0;;;;;;;
83229;14/01/1986;0000;;29.8;;11.6;3.6;77.5;1.4;
83229;14/01/1986;1200;0;;;;;;;
83229;15/01/1986;0000;;29.9;;10;3.4;81;2.033333;
83229;15/01/1986;1200;0;;;;;;;
83229;16/01/1986;0000;;29.3;;10.6;2.5;78.25;1.8;
83229;16/01/1986;1200;0.6;;;;;;;
83229;17/01/1986;0000;;30.6;;11.1;2.9;76.25;1.433333;
83229;17/01/1986;1200;0;;;;;;;
83229;18/01/1986;0000;;30.1;;11.5;4;73.5;1.3;
83229;18/01/1986;1200;0;;;;;;;
83229;19/01/1986;0000;;29.1;;11.5;3;76.5;2.033333;
83229;19/01/1986;1200;0;;;;;;;
83229;20/01/1986;0000;;30;;8.2;4.1;80.75;1.3;
83229;20/01/1986;1200;0.8;;;;;;;
83229;21/01/1986;0000;;30;;11.8;3.2;74;1.066667;
83229;21/01/1986;1200;5;;;;;;;
83229;22/01/1986;0000;;30.4;;10.6;4.3;74.25;3.033333;
83229;22/01/1986;1200;0;;;;;;;
83229;23/01/1986;0000;;29.6;;11.5;4.1;75.5;1.766667;
83229;23/01/1986;1200;0;;;;;;;
83229;24/01/1986;0000;;30.3;;11.5;3.7;72.75;1.6;
83229;24/01/1986;1200;0;;;;;;;
83229;25/01/1986;0000;;30.6;;9.4;5;74.25;1.066667;
83229;25/01/1986;1200;0;;;;;;;
83229;26/01/1986;0000;;30.8;;10.3;4.4;72.5;1.066667;
83229;26/01/1986;1200;0;;;;;;;
83229;27/01/1986;0000;;31.4;;9.6;3.4;76.25;1.466667;
83229;27/01/1986;1200;0;;;;;;;
83229;28/01/1986;0000;;31.8;;11;4.1;72.5;2.333333;
83229;28/01/1986;1200;0;;;;;;;
83229;29/01/1986;0000;;30.9;;4.9;3.4;78.75;1.633333;
83229;29/01/1986;1200;0;;;;;;;
83229;30/01/1986;0000;;30.4;;6.6;3.7;74;1.666667;
83229;30/01/1986;1200;0.3;;;;;;;
83229;31/01/1986;0000;;29.4;;3.7;3.7;80.5;1.133333;
83229;31/01/1986;1200;9;;;;;;;
83229;01/02/1986;0000;;30.5;;3.1;2.5;80.25;1.7;
83229;01/02/1986;1200;1;;;;;;;
83229;02/02/1986;0000;;28.2;;2.7;2.5;85.25;1.966667;
83229;02/02/1986;1200;1.2;;;;;;;
83229;03/02/1986;0000;;30.6;;4.8;2.5;72.75;1.233333;
83229;03/02/1986;1200;0;;;;;;;
83229;04/02/1986;0000;;30.5;;6.3;3.8;78.75;1.5;
83229;04/02/1986;1200;3.2;;;;;;;
83229;05/02/1986;0000;;30.3;;9.5;2.8;86.5;1.533333;
83229;05/02/1986;1200;3;;;;;;;
83229;06/02/1986;0000;;30.2;;7.1;2.8;83;2;
83229;06/02/1986;1200;0;;;;;;;
83229;07/02/1986;0000;;30;;11.4;2.9;75.75;1.9;
83229;07/02/1986;1200;0;;;;;;;
83229;08/02/1986;0000;;31.1;;11.2;3;76.5;1.3;
83229;08/02/1986;1200;0;;;;;;;
83229;09/02/1986;0000;;30.2;;6.1;4.2;79.5;1.3;
83229;09/02/1986;1200;2.6;;;;;;;
83229;10/02/1986;0000;;31.2;;11;3.2;73.75;1.433333;
83229;10/02/1986;1200;1.4;;;;;;;
83229;11/02/1986;0000;;31.2;;11;3.9;73.5;1.4;
83229;11/02/1986;1200;1.9;;;;;;;
83229;12/02/1986;0000;;31.3;;11.1;4.2;70.75;2.533333;
83229;12/02/1986;1200;0;;;;;;;
83229;13/02/1986;0000;;30.6;;4.7;3.9;74.75;1.866667;
83229;13/02/1986;1200;0;;;;;;;
83229;14/02/1986;0000;;30.5;;9.9;3.4;73.5;1.366667;
83229;14/02/1986;1200;0;;;;;;;
83229;15/02/1986;0000;;31;;8.6;3.6;81.75;1.566667;
83229;15/02/1986;1200;0;;;;;;;
83229;16/02/1986;0000;;31.8;;9.7;3;79.25;1.8;
83229;16/02/1986;1200;14;;;;;;;
83229;17/02/1986;0000;;31.6;;9.4;3.2;80.25;2.066667;
83229;17/02/1986;1200;0;;;;;;;
83229;18/02/1986;0000;;31.5;;8.5;3.5;79.25;1.966667;
83229;18/02/1986;1200;0;;;;;;;
83229;19/02/1986;0000;;31.8;;9.5;2.4;77.5;1.4;
83229;19/02/1986;1200;0;;;;;;;
83229;20/02/1986;0000;;32.2;;9;4.5;74.25;2.166667;
83229;20/02/1986;1200;0.5;;;;;;;
83229;21/02/1986;0000;;31.8;;9.9;4.2;71.25;1.633333;
83229;21/02/1986;1200;0;;;;;;;
83229;22/02/1986;0000;;32.1;;11;4.8;68.5;1.966667;
83229;22/02/1986;1200;0;;;;;;;
83229;23/02/1986;0000;;30.7;;8.2;5.5;76;1.233333;
83229;23/02/1986;1200;0;;;;;;;
83229;24/02/1986;0000;;31.2;;11.2;5.5;72.5;1.6;
83229;24/02/1986;1200;0.3;;;;;;;
83229;25/02/1986;0000;;31.8;;11.1;4;73.25;1.6;
83229;25/02/1986;1200;0.4;;;;;;;
83229;26/02/1986;0000;;31.2;;9.6;4.5;74.25;1.966667;
83229;26/02/1986;1200;1;;;;;;;
83229;27/02/1986;0000;;31;;9.6;4.3;78.5;2.433333;
83229;27/02/1986;1200;0;;;;;;;
83229;28/02/1986;0000;;30.6;;4;3.4;82.25;1.3;
83229;28/02/1986;1200;0.3;;;;;;;
83229;01/03/1986;0000;;28.6;;0.6;1.6;88.25;1.233333;
83229;01/03/1986;1200;37.6;;;;;;;
83229;02/03/1986;0000;;28.4;;;1.2;92.25;1.366667;
83229;02/03/1986;1200;38.5;;;;;;;
83229;03/03/1986;0000;;28.2;;1.9;1.4;84;0.866667;
83229;03/03/1986;1200;16;;;;;;;
83229;04/03/1986;0000;;30.3;;7.1;1.4;81.5;1.566667;
83229;04/03/1986;1200;11.4;;;;;;;
83229;05/03/1986;0000;;29.6;;6.1;2.2;78.25;1.1;
83229;05/03/1986;1200;6.4;;;;;;;
83229;06/03/1986;0000;;30.4;;8.9;2;74.75;1.366667;
83229;06/03/1986;1200;3.6;;;;;;;
83229;07/03/1986;0000;;31;;7.5;5;78.25;1.4;
83229;07/03/1986;1200;0;;;;;;;
83229;08/03/1986;0000;;30.6;;6;3.8;77;1.4;
83229;08/03/1986;1200;0;;;;;;;
83229;09/03/1986;0000;;30;;8.6;3.2;83.25;1.233333;
83229;09/03/1986;1200;5.1;;;;;;;
83229;10/03/1986;0000;;30;;10.7;3;79;1.3;
83229;10/03/1986;1200;11.6;;;;;;;
83229;11/03/1986;0000;;29.9;;6.3;2.8;79.25;1.3;
83229;11/03/1986;1200;9.8;;;;;;;
83229;12/03/1986;0000;;29.8;;7.2;2.4;75;1.466667;
83229;12/03/1986;1200;7.7;;;;;;;
83229;13/03/1986;0000;;29.2;;6.9;4.4;;1.45;
83229;13/03/1986;1200;1;;;;;;;
83229;14/03/1986;0000;;30.1;;8.3;2.2;78.5;1.4;
83229;14/03/1986;1200;0;;;;;;;
83229;15/03/1986;0000;;29.3;;9.5;1.3;82.25;1.3;
83229;15/03/1986;1200;0.8;;;;;;;
83229;16/03/1986;0000;;30;;5.4;2.5;82.5;1.166667;
83229;16/03/1986;1200;0;;;;;;;
83229;17/03/1986;0000;;29;;2.2;2.4;87.75;1.866667;
83229;17/03/1986;1200;0;;;;;;;
83229;18/03/1986;0000;;29.5;;10.9;1.6;80.25;2.033333;
83229;18/03/1986;1200;4.1;;;;;;;
83229;19/03/1986;0000;;28.4;;9.8;3;81.5;1.233333;
83229;19/03/1986;1200;7.2;;;;;;;
83229;20/03/1986;0000;;29.2;;9.1;2;78.5;1.166667;
83229;20/03/1986;1200;6.3;;;;;;;
83229;21/03/1986;0000;;29.8;;10.5;3;71.5;1.166667;
83229;21/03/1986;1200;1;;;;;;;
83229;22/03/1986;0000;;29.5;;7.5;2;80.75;1.233333;
83229;22/03/1986;1200;2.2;;;;;;;
83229;23/03/1986;0000;;29.5;;8.2;3.3;79.75;1.9;
83229;23/03/1986;1200;3.6;;;;;;;
83229;24/03/1986;0000;;30;;8.7;3.3;79.5;1.9;
83229;24/03/1986;1200;6;;;;;;;
83229;25/03/1986;0000;;29.6;;8.3;3.4;81.5;1.5;
83229;25/03/1986;1200;2.7;;;;;;;
83229;26/03/1986;0000;;29.8;;10.2;2.8;75.75;1.066667;
83229;26/03/1986;1200;0;;;;;;;
83229;27/03/1986;0000;;30.2;;10.8;3.4;75.25;1.133333;
83229;27/03/1986;1200;0;;;;;;;
83229;28/03/1986;0000;;30.1;;10.2;2.7;78.5;2.8;
83229;28/03/1986;1200;3.2;;;;;;;
83229;29/03/1986;0000;;30;;8.3;1.1;87.25;1.066667;
83229;29/03/1986;1200;0;;;;;;;
83229;30/03/1986;0000;;29.6;;0;0.5;97.25;1.433333;
83229;30/03/1986;1200;60;;;;;;;
83229;31/03/1986;0000;;28.4;;8.3;0.5;86.5;1.333333;
83229;31/03/1986;1200;28.6;;;;;;;
83229;01/04/1986;0000;;29.5;;10.4;0.6;84.25;1.333333;
83229;01/04/1986;1200;0;;;;;;;
83229;02/04/1986;0000;;30.2;;2.3;1;77;1.133333;
83229;02/04/1986;1200;0;;;;;;;
83229;03/04/1986;0000;;30;;7.3;2.6;83.25;0.8;
